"ID";"od";"dd";"size";"price";"a6";"a7";"a8";"a9";"tax"
362296;"2013-01-23";"2013-01-25";"XXL";59.9;4;"1971-04-05";9;0;11.38
159993;"2012-08-08";"2012-08-13";"s";119.9;4;"1968-05-24";2;0;22.78
173173;"2012-08-18";"2012-08-21";"xxl";49.9;4;"1965-12-13";2;0;9.48
386981;"2013-02-12";"2013-02-13";"S";29.9;4;"1965-09-01";3;1;5.68
179356;"2012-08-24";"2012-10-09";"xxl";21.9;4;"1970-02-19";1;0;4.16
137483;"2012-07-17";"2012-08-14";"m";49.9;4;"1966-06-27";10;0;9.48
126947;"2012-07-03";"2012-07-18";"m";39.9;4;"1968-01-13";2;0;7.58
13027;"2012-04-09";"2012-04-13";"l";39.9;4;"1925-02-21";1;0;7.58
331058;"2013-01-11";"2013-02-28";"M";34.9;4;"1971-02-04";10;1;6.63
368608;"2013-01-28";"2013-01-29";"L";79.9;4;"1960-06-07";7;1;15.18
320826;"2013-01-06";"2013-01-09";"M";79.9;4;"1962-02-09";2;1;15.18
26509;"2012-04-20";"2012-04-26";"l";69.9;3;"?";15;0;13.28
267510;"2012-10-29";"2012-10-30";"m";34.9;4;"1962-05-19";8;1;6.63
42775;"2012-05-04";"2012-05-07";"l";99.95;4;"1964-02-20";15;0;18.99
131696;"2012-07-10";"2012-07-17";"xxl";24.9;4;"1959-05-30";1;0;4.73
668;"2012-04-03";"2012-04-26";"m";69.9;4;"1973-06-23";1;1;13.28
351273;"2013-01-18";"2013-02-27";"XL";69.9;4;"1962-06-26";2;0;13.28
390505;"2013-02-15";"2013-02-19";"XXL";69.9;4;"1968-08-13";1;0;13.28
63812;"2012-05-22";"2012-05-23";"l";39.9;4;"1963-01-09";10;1;7.58
305795;"2012-12-19";"2012-12-20";"xxl";59.9;4;"1968-09-18";14;1;11.38
176820;"2012-08-21";"2012-09-24";"m";32.95;4;"1957-04-24";1;0;6.26
339813;"2013-01-13";"2013-03-06";"L";59.9;4;"1964-07-22";6;0;11.38
180105;"2012-08-24";"2012-08-29";"m";69.9;4;"1957-09-14";3;0;13.28
392177;"2013-02-16";"2013-02-20";"XL";26.9;4;"1963-03-25";12;1;5.11
472983;"2013-03-26";"2013-03-28";"XL";26.9;4;"1968-03-24";11;0;5.11
243310;"2012-10-09";"2012-10-11";"s";24.9;4;"1965-09-01";3;0;4.73
38432;"2012-04-30";"2012-05-02";"xl";49.9;4;"1964-07-13";1;0;9.48
63874;"2012-05-22";"2012-05-24";"xxl";21.9;4;"1955-06-28";1;0;4.16
432182;"2013-03-06";"2013-03-11";"XL";34.9;4;"1968-12-22";2;1;6.63
354333;"2013-01-19";"2013-01-22";"L";49.9;4;"1964-12-15";2;0;9.48
423807;"2013-03-04";"2013-03-05";"xl";44.9;4;"1960-10-17";15;0;8.53
436191;"2013-03-09";"2013-03-12";"L";59.9;4;"1952-11-15";2;0;11.38
240029;"2012-10-06";"2012-12-10";"xxl";49.9;4;"1979-02-27";16;1;9.48
32614;"2012-04-25";"2012-04-30";"xl";79.9;4;"1965-10-28";15;0;15.18
357084;"2013-01-20";"2013-01-22";"L";24.9;4;"1973-04-05";15;0;4.73
132312;"2012-07-11";"2012-07-17";"xl";39.9;4;"1937-01-09";1;0;7.58
159983;"2012-08-08";"2012-08-10";"xl";34.9;4;"?";2;1;6.63
190967;"2012-09-03";"2012-09-04";"xl";59.9;4;"1962-06-26";2;1;11.38
161945;"2012-08-09";"2012-08-13";"l";29.9;4;"1970-03-01";8;0;5.68
47717;"2012-05-09";"2012-05-10";"xxl";69.9;4;"1958-05-12";2;0;13.28
296628;"2012-12-08";"2012-12-10";"M";99.9;4;"1968-05-12";10;0;18.98
372666;"2013-01-31";"2013-02-05";"M";69.9;3;"1958-04-19";2;0;13.28
261801;"2012-10-23";"2012-10-24";"s";59.9;4;"1977-07-22";7;1;11.38
133470;"2012-07-11";"?";"s";49.9;4;"1958-12-04";4;0;9.48
222769;"2012-09-21";"2012-09-25";"l";119.9;4;"1975-11-23";8;1;22.78
432714;"2013-03-07";"2013-03-11";"L";39.9;4;"?";1;1;7.58
443774;"2013-03-12";"2013-03-13";"XL";39.9;4;"1900-11-19";1;1;7.58
264176;"2012-10-25";"?";"s";49.9;4;"1963-05-25";11;0;9.48
377088;"2013-02-04";"2013-02-07";"XXL";89.9;4;"1973-10-02";2;1;17.08
377449;"2013-02-04";"2013-02-05";"M";99.9;4;"1971-11-16";4;1;18.98
408732;"2013-02-27";"2013-03-04";"L";49.9;4;"1962-07-04";8;1;9.48
452328;"2013-03-16";"2013-03-26";"XXL";21.9;4;"1950-06-19";10;0;4.16
211086;"2012-09-15";"2012-09-18";"l";69.9;4;"1959-12-20";10;1;13.28
308480;"2012-12-23";"2013-01-01";"XL";29.9;4;"1960-07-24";10;0;5.68
102569;"2012-06-25";"2012-06-26";"s";69.9;4;"1900-11-19";3;1;13.28
417401;"2013-03-02";"2013-03-05";"L";24.9;4;"1971-08-02";8;0;4.73
446538;"2013-03-13";"2013-03-15";"L";24.9;4;"?";2;0;4.73
297874;"2012-12-09";"2012-12-12";"M";59.9;4;"1964-02-05";4;0;11.38
332001;"2013-01-11";"2013-01-24";"M";39.9;4;"1968-10-08";8;1;7.58
31902;"2012-04-24";"2012-04-27";"m";69.9;4;"1970-07-16";8;0;13.28
117272;"2012-06-29";"2012-07-03";"xl";39.9;4;"1950-04-10";10;0;7.58
257356;"2012-10-20";"?";"xl";49.9;4;"1950-09-24";5;0;9.48
260669;"2012-10-22";"2012-11-06";"xl";26.9;4;"1964-08-04";3;0;5.11
376117;"2013-02-03";"2013-02-06";"M";49.9;4;"1979-04-11";8;1;9.48
130710;"2012-07-07";"2012-07-17";"xl";49.9;4;"1960-11-06";15;0;9.48
343543;"2013-01-15";"2013-02-04";"M";49.9;4;"1980-11-18";11;0;9.48
284025;"2012-11-19";"2012-11-21";"M";119.9;4;"1964-03-11";11;1;22.78
215566;"2012-09-17";"2012-10-15";"l";59.9;4;"2010-11-19";13;1;11.38
418107;"2013-03-02";"2013-03-05";"S";49.9;4;"1965-11-14";2;1;9.48
53984;"2012-05-15";"2012-05-17";"s";69.9;4;"1964-12-09";16;0;13.28
154693;"2012-08-05";"2012-08-08";"l";39.9;4;"1980-10-29";6;0;7.58
366052;"2013-01-26";"2013-01-29";"l";79.9;3;"1950-04-30";2;0;15.18
277881;"2012-11-10";"2012-11-14";"M";99.9;4;"1965-12-25";8;0;18.98
83192;"2012-06-06";"2012-06-12";"xxl";69.9;4;"1954-05-10";2;0;13.28
341126;"2013-01-14";"2013-04-22";"m";39.9;4;"1985-06-27";13;1;7.58
50909;"2012-05-12";"2012-05-15";"xxl";39.9;4;"1956-06-13";8;0;7.58
139967;"2012-07-21";"2012-07-24";"l";24.9;4;"1968-02-06";13;0;4.73
358788;"2013-01-21";"2013-01-23";"XXL";19.9;4;"1970-01-22";10;0;3.78
22090;"2012-04-17";"2012-05-04";"xxl";69.9;4;"1984-02-07";14;0;13.28
52581;"2012-05-14";"2012-06-26";"xl";34.9;4;"1979-11-14";13;1;6.63
208268;"2012-09-15";"2012-09-28";"m";279.9;4;"1967-10-13";8;0;53.18
304381;"2012-12-16";"2012-12-20";"L";69.9;4;"?";10;0;13.28
90890;"2012-06-14";"2012-06-18";"s";39.9;4;"1964-03-02";3;0;7.58
253016;"2012-10-17";"2012-10-22";"xxl";79.9;4;"1955-05-08";12;1;15.18
402643;"2013-02-24";"2013-02-26";"M";16.9;4;"1966-10-04";8;0;3.21
44693;"2012-05-06";"2012-06-26";"xl";59.9;4;"?";10;0;11.38
236329;"2012-10-02";"2012-10-05";"m";49.9;4;"1972-09-30";15;0;9.48
426558;"2013-03-05";"?";"XL";79.9;4;"1968-06-07";1;0;15.18
218081;"2012-09-18";"2012-10-15";"m";29.9;4;"?";13;0;5.68
134390;"2012-07-13";"?";"m";19.9;4;"1966-03-20";1;0;3.78
27899;"2012-04-21";"2012-04-26";"l";69.9;4;"?";10;0;13.28
428210;"2013-03-05";"2013-03-12";"XL";39.9;4;"1963-10-01";8;1;7.58
69763;"2012-05-26";"2012-05-30";"xxl";24.9;4;"1978-01-31";8;1;4.73
155274;"2012-08-06";"2012-08-07";"m";49.9;4;"1959-05-19";10;0;9.48
340726;"2013-01-13";"2013-01-23";"XXXL";89.95;3;"1963-08-19";8;0;17.09
137150;"2012-07-16";"2012-07-19";"l";119.9;4;"1971-10-25";8;1;22.78
212137;"2012-09-16";"2012-09-17";"l";19.9;4;"1970-05-06";3;1;3.78
245671;"2012-10-11";"2012-10-17";"xxl";29.9;4;"1975-09-26";1;0;5.68
115283;"2012-06-29";"2012-07-03";"l";34.9;4;"1900-11-19";4;1;6.63
177175;"2012-08-22";"2012-08-23";"xl";69.9;4;"1956-12-28";1;1;13.28
33795;"2012-04-26";"2012-04-30";"xxl";24.9;4;"1954-06-02";11;0;4.73
177431;"2012-08-22";"2012-08-24";"xl";49.9;4;"1945-11-18";11;0;9.48
471084;"2013-03-26";"2013-04-15";"xxl";59.9;4;"1956-02-13";5;1;11.38
87586;"2012-06-11";"2012-06-22";"xl";59.9;4;"1959-03-15";1;0;11.38
422669;"2013-03-03";"2013-03-06";"XXL";29.9;4;"1955-09-23";13;0;5.68
54338;"2012-05-15";"2012-05-18";"l";39.9;4;"?";11;0;7.58
89498;"2012-06-13";"?";"xl";24.9;4;"1970-06-20";13;0;4.73
361463;"2013-01-23";"2013-01-28";"M";79.9;4;"1964-11-12";2;1;15.18
131645;"2012-07-10";"2012-07-17";"m";79.9;4;"1952-02-28";2;0;15.18
97718;"2012-06-21";"2012-06-22";"l";24.9;4;"1958-05-15";10;0;4.73
297291;"2012-12-09";"2012-12-11";"S";89.9;4;"1952-07-20";1;0;17.08
41050;"2012-05-02";"2012-05-03";"l";54.9;4;"1970-09-26";10;0;10.43
237078;"2012-10-03";"2012-10-27";"m";59.9;4;"1974-07-12";1;1;11.38
149322;"2012-08-03";"2012-08-06";"m";129.9;4;"1968-01-29";8;1;24.68
430573;"2013-03-06";"2013-03-08";"L";59.9;4;"1979-11-17";7;1;11.38
98418;"2012-06-21";"2012-07-02";"xxl";29.9;4;"1980-06-24";1;0;5.68
263914;"2012-10-24";"2012-10-29";"xl";49.9;4;"1967-11-08";8;0;9.48
7006;"2012-04-07";"2012-04-09";"s";49.9;4;"1900-11-19";1;1;9.48
267154;"2012-10-28";"?";"l";59.9;4;"1965-02-13";9;0;11.38
191179;"2012-09-03";"2012-09-05";"xxl";79.9;1;"1964-06-13";8;1;15.18
804;"2012-04-03";"2012-04-05";"s";24.9;4;"1976-08-27";2;0;4.73
289003;"2012-11-26";"2012-11-27";"XL";39.9;4;"1972-05-15";7;1;7.58
224323;"2012-09-22";"2012-09-25";"xxl";39.9;4;"1952-07-09";8;0;7.58
314048;"2012-12-30";"2013-01-01";"M";29.9;4;"1956-01-08";1;0;5.68
24345;"2012-04-19";"2012-04-24";"l";49.9;4;"1951-12-24";10;1;9.48
329578;"2013-01-10";"2013-01-14";"XL";24.9;4;"1958-04-10";10;0;4.73
158155;"2012-08-07";"2012-08-10";"xl";31.95;3;"?";2;1;6.07
74236;"2012-05-30";"2012-06-01";"l";24.9;4;"1962-07-04";10;0;4.73
98539;"2012-06-21";"2012-06-26";"xl";29.9;4;"1962-06-26";16;1;5.68
183636;"2012-08-27";"2012-08-28";"xl";29.9;4;"1962-04-28";8;0;5.68
337968;"2013-01-13";"2013-01-15";"S";29.9;4;"1966-01-05";11;1;5.68
73474;"2012-05-29";"2012-06-01";"xl";19.9;4;"1978-11-24";2;1;3.78
201017;"2012-09-11";"2012-10-08";"m";24.9;4;"?";8;0;4.73
127975;"2012-07-04";"2012-07-23";"xl";44.9;4;"1970-05-22";14;0;8.53
171560;"2012-08-16";"2012-08-20";"m";29.9;4;"1965-08-16";1;0;5.68
54588;"2012-05-15";"2012-05-17";"m";69.9;4;"1900-11-19";2;1;13.28
142465;"2012-07-25";"2012-08-08";"l";21.9;4;"?";4;1;4.16
62838;"2012-05-21";"2012-05-24";"xxl";21.9;4;"1966-02-02";1;0;4.16
229772;"2012-09-26";"2012-09-27";"xl";14.9;4;"1963-10-17";2;1;2.83
363688;"2013-01-25";"2013-01-29";"XL";59.9;4;"1963-02-15";2;1;11.38
26159;"2012-04-20";"?";"xl";21.9;4;"1973-07-04";16;0;4.16
194857;"2012-09-06";"2012-09-26";"m";99.9;4;"1964-07-21";8;0;18.98
409977;"2013-02-28";"2013-03-04";"XL";24.9;4;"1955-07-02";7;1;4.73
197685;"2012-09-08";"2012-09-11";"l";69.9;4;"1950-10-07";10;0;13.28
228769;"2012-09-25";"2012-09-26";"l";59.9;4;"1977-06-08";13;0;11.38
459859;"2013-03-20";"2013-03-22";"S";49.9;4;"1966-12-16";8;0;9.48
381196;"2013-02-07";"2013-02-08";"XXL";26.9;4;"1963-01-10";10;0;5.11
239614;"2012-10-06";"2012-10-09";"xxl";169.95;4;"1960-08-29";8;1;32.29
471727;"2013-03-26";"2013-04-01";"L";119.9;4;"1954-03-17";2;0;22.78
143622;"2012-07-27";"2012-07-30";"xl";49.9;4;"1954-04-05";10;1;9.48
83886;"2012-06-07";"2012-06-12";"l";29.9;4;"1968-03-13";10;1;5.68
379769;"2013-02-06";"2013-03-29";"l";119.9;4;"1961-03-05";10;0;22.78
422040;"2013-03-03";"2013-05-01";"M";79.9;4;"?";3;0;15.18
152979;"2012-08-05";"2012-08-07";"m";49.9;4;"1969-12-04";10;1;9.48
440542;"2013-03-10";"2013-03-12";"L";19.9;4;"?";2;1;3.78
440912;"2013-03-10";"2013-03-12";"L";29.9;4;"1900-11-19";2;1;5.68
394862;"2013-02-19";"2013-03-05";"L";59.9;4;"1957-02-11";2;0;11.38
173275;"2012-08-18";"2012-08-24";"l";21.9;4;"1957-11-08";8;1;4.16
338656;"2013-01-13";"2013-02-27";"l";34.9;4;"1969-08-06";2;1;6.63
131100;"2012-07-08";"?";"xl";16.9;4;"1961-03-28";13;0;3.21
459614;"2013-03-19";"2013-03-21";"L";16.9;3;"1979-06-15";10;1;3.21
58133;"2012-05-18";"2012-05-21";"l";19.9;4;"1967-05-01";1;0;3.78
158121;"2012-08-07";"2012-08-24";"m";99.9;4;"1965-06-30";10;1;18.98
319697;"2013-01-05";"2013-01-09";"XL";79.9;4;"1948-08-15";10;1;15.18
115535;"2012-06-29";"2012-07-03";"xl";49.9;4;"1945-12-09";1;1;9.48
446756;"2013-03-13";"1990-12-31";"XXL";79.9;4;"1964-03-20";10;1;15.18
302383;"2012-12-15";"2013-01-02";"S";39.9;4;"1969-10-01";3;1;7.58
177478;"2012-08-22";"2012-08-23";"l";199.9;4;"?";10;1;37.98
310152;"2012-12-26";"2013-01-11";"M";39.9;4;"1944-03-22";10;1;7.58
307559;"2012-12-21";"2013-01-01";"XXL";49.9;4;"1971-11-08";15;1;9.48
426460;"2013-03-05";"2013-03-06";"XL";49.9;4;"1949-03-29";2;0;9.48
320376;"2013-01-05";"2013-01-09";"M";19.9;4;"1964-02-05";4;1;3.78
419961;"2013-03-03";"2013-03-06";"XXL";59.9;4;"1960-04-23";1;0;11.38
444086;"2013-03-12";"2013-03-13";"xl";49.9;4;"1971-06-11";8;1;9.48
290170;"2012-11-28";"2012-11-29";"M";59.9;4;"1958-01-09";8;1;11.38
368324;"2013-01-28";"2013-01-29";"L";39.9;4;"1949-11-19";12;1;7.58
194479;"2012-09-05";"2012-09-07";"xl";49.9;4;"?";2;0;9.48
66921;"2012-05-24";"2012-05-25";"xxl";24.9;4;"1962-10-28";10;0;4.73
454098;"2013-03-17";"2013-03-20";"XL";21.9;4;"1963-03-15";10;1;4.16
116199;"2012-06-29";"2012-07-23";"l";44.9;4;"1964-11-27";3;1;8.53
10702;"2012-04-08";"2012-05-18";"m";89.9;4;"1962-05-01";10;1;17.08
106795;"2012-06-27";"2012-08-09";"m";29.9;4;"1965-03-14";1;0;5.68
112256;"2012-06-28";"2012-07-05";"xl";34.9;4;"?";6;1;6.63
282988;"2012-11-18";"2012-11-21";"M";79.9;3;"?";10;0;15.18
333391;"2013-01-11";"2013-04-17";"XL";89.9;4;"1957-07-03";10;1;17.08
251496;"2012-10-16";"?";"xxl";26.9;4;"1960-09-01";11;0;5.11
55528;"2012-05-16";"2012-05-17";"l";39.9;4;"1955-03-29";11;1;7.58
325736;"2013-01-09";"2013-01-21";"M";34.9;4;"1967-04-15";7;1;6.63
319025;"2013-01-04";"2013-01-23";"XXL";49.9;4;"1967-07-25";10;1;9.48
123979;"2012-07-02";"2012-07-03";"xl";14.9;4;"1952-03-29";15;0;2.83
111794;"2012-06-28";"2012-07-02";"xxl";29.9;4;"1960-04-29";4;1;5.68
173504;"2012-08-18";"2012-08-23";"l";99.9;4;"1951-12-11";1;0;18.98
150000;"2012-08-03";"2012-08-06";"s";49.9;4;"1958-02-02";2;1;9.48
378986;"2013-02-05";"2013-02-07";"L";49.9;4;"1963-11-15";15;0;9.48
107116;"2012-06-27";"2012-06-28";"m";19.9;3;"1971-10-06";1;1;3.78
230842;"2012-09-27";"2012-09-28";"l";139.9;4;"1968-09-27";1;1;26.58
408432;"2013-02-27";"2013-03-01";"M";129.9;4;"1960-01-17";15;1;24.68
124500;"2012-07-02";"2012-07-04";"l";24.9;4;"1963-03-01";10;1;4.73
230863;"2012-09-27";"2012-10-02";"xxl";59.9;4;"1979-02-28";7;1;11.38
406825;"2013-02-27";"2013-04-18";"m";24.9;4;"1967-11-19";2;0;4.73
161626;"2012-08-09";"2012-08-10";"l";26.9;4;"1970-11-04";10;0;5.11
255216;"2012-10-18";"2012-11-30";"l";129.9;4;"1972-02-15";15;1;24.68
379336;"2013-02-06";"2013-02-07";"XXL";69.9;4;"1958-11-26";2;0;13.28
83125;"2012-06-06";"2012-06-07";"xl";59.9;4;"1973-03-26";10;0;11.38
475194;"2013-03-28";"2013-05-10";"M";39.9;4;"1978-01-25";8;0;7.58
458911;"2013-03-19";"2013-03-20";"XXL";49.9;4;"1972-07-08";2;1;9.48
261780;"2012-10-23";"2012-10-25";"l";59.9;4;"1900-11-19";8;1;11.38
58126;"2012-05-18";"2012-05-22";"xl";14.9;4;"1969-04-19";1;1;2.83
286864;"2012-11-23";"2012-11-26";"L";24.9;4;"?";10;0;4.73
18122;"2012-04-14";"?";"xl";59.9;4;"1969-11-13";1;0;11.38
457941;"2013-03-19";"2013-04-04";"XL";59.9;4;"1960-07-08";8;0;11.38
6063;"2012-04-06";"2012-04-09";"m";99.9;4;"1969-11-19";9;0;18.98
294080;"2012-12-04";"2012-12-06";"XL";69.9;4;"1965-11-30";10;1;13.28
366591;"2013-01-27";"2013-03-15";"S";119.9;4;"1970-08-31";1;1;22.78
86942;"2012-06-10";"2012-06-13";"m";39.9;4;"1984-08-25";13;1;7.58
144403;"2012-07-28";"2012-07-31";"l";19.9;4;"1961-09-14";8;0;3.78
223737;"2012-09-20";"2012-09-25";"l";79.9;2;"1972-04-16";2;1;15.18
194179;"2012-09-05";"2012-09-06";"l";29.9;4;"1965-08-11";11;1;5.68
331139;"2013-01-11";"2013-02-04";"S";49.9;4;"1946-11-01";7;1;9.48
312992;"2012-12-29";"2013-01-01";"M";59.9;4;"1963-01-09";1;1;11.38
360777;"2013-01-23";"2013-01-24";"L";59.9;4;"1978-02-07";2;1;11.38
156695;"2012-08-06";"2012-08-09";"xl";26.9;4;"1971-04-10";7;1;5.11
68196;"2012-05-25";"2012-05-29";"xl";69.9;4;"1972-03-30";11;0;13.28
26175;"2012-04-20";"2012-06-14";"xl";49.9;4;"1979-03-16";4;0;9.48
458378;"2013-03-19";"2013-05-30";"XXL";29.9;4;"1963-04-02";4;0;5.68
12402;"2012-04-09";"2012-04-24";"s";89.9;4;"1955-08-28";10;1;17.08
443242;"2013-03-12";"2013-03-13";"XL";29.9;4;"1943-05-30";1;0;5.68
180386;"2012-08-25";"2012-08-28";"xl";79.9;4;"1963-07-20";11;0;15.18
347637;"2013-01-16";"2013-04-15";"XL";99.9;4;"1964-12-30";10;1;18.98
290433;"2012-11-28";"?";"L";119.9;4;"1963-03-17";5;0;22.78
137820;"2012-07-18";"2012-07-20";"l";39.9;4;"1962-01-12";11;1;7.58
5705;"2012-04-06";"2012-04-10";"xl";32.95;4;"1969-04-21";10;0;6.26
210177;"2012-09-17";"2012-09-19";"m";79.9;4;"1960-07-17";10;0;15.18
313151;"2012-12-29";"2013-01-01";"XXL";39.9;4;"1959-10-27";8;1;7.58
2477;"2012-04-02";"2012-04-05";"xl";24.9;4;"1959-07-16";8;0;4.73
333716;"2013-01-11";"2013-02-28";"S";49.9;4;"1973-02-05";13;1;9.48
55551;"2012-05-16";"2012-05-17";"l";49.9;4;"1971-11-28";10;1;9.48
435255;"2013-03-08";"2013-03-11";"l";21.9;4;"1968-09-30";10;1;4.16
48817;"2012-05-10";"2012-05-11";"l";29.9;4;"1968-12-27";8;1;5.68
288266;"2012-11-25";"?";"L";119.9;4;"?";2;0;22.78
121457;"2012-07-01";"2012-07-03";"l";24.9;4;"1949-11-19";10;1;4.73
296398;"2012-12-07";"2012-12-10";"L";119.9;4;"1961-01-23";15;1;22.78
457210;"2013-03-18";"2013-03-21";"XXL";34.9;4;"1966-04-03";8;1;6.63
360012;"2013-01-22";"2013-05-06";"M";59.9;4;"1974-03-12";1;0;11.38
201335;"2012-09-12";"2012-09-13";"s";59.9;4;"1963-12-27";7;1;11.38
248104;"2012-10-13";"2012-10-16";"xxl";13.9;4;"1961-12-04";4;0;2.64
337249;"2013-01-13";"2013-01-15";"L";24.9;4;"1963-11-23";8;1;4.73
234919;"2012-10-01";"2012-10-23";"m";29.9;4;"1960-12-28";10;0;5.68
143626;"2012-07-27";"2012-07-30";"l";49.9;4;"1954-04-05";10;1;9.48
277475;"2012-11-10";"2012-11-12";"L";49.9;4;"1957-11-18";12;0;9.48
363327;"2013-01-24";"2013-02-01";"XL";69.9;4;"1967-08-20";15;0;13.28
379262;"2013-02-06";"2013-02-07";"m";19.9;4;"1959-08-08";10;0;3.78
397615;"2013-02-21";"2013-02-25";"S";149.9;3;"1960-04-03";8;0;28.48
163109;"2012-08-10";"2012-08-23";"m";99.9;4;"1977-12-18";7;1;18.98
430586;"2013-03-06";"2013-04-26";"L";89.9;4;"1960-05-20";15;0;17.08
150665;"2012-08-03";"2012-08-06";"l";49.9;4;"1977-08-17";4;1;9.48
347767;"2013-01-16";"?";"XXL";89.9;4;"1970-09-14";8;0;17.08
89129;"2012-06-12";"2012-06-14";"l";21.9;4;"1939-04-15";10;1;4.16
467861;"2013-03-24";"2013-04-04";"L";21.9;4;"1955-01-15";2;0;4.16
78606;"2012-06-02";"2012-06-12";"xxl";49.9;4;"1973-11-06";15;0;9.48
79171;"2012-06-03";"?";"l";16.9;4;"1977-05-17";7;0;3.21
319330;"2013-01-04";"2013-01-07";"M";19.9;4;"?";11;1;3.78
362930;"2013-01-24";"?";"L";99.9;4;"1963-08-04";8;0;18.98
451179;"2013-03-15";"2013-05-01";"L";44.9;4;"?";1;1;8.53
377846;"2013-02-04";"2013-02-08";"M";89.9;4;"1958-10-18";15;0;17.08
77482;"2012-06-01";"2012-06-05";"m";59.9;4;"1963-01-25";11;0;11.38
136009;"2012-07-14";"2012-07-18";"s";149.9;4;"1954-02-06";2;1;28.48
212248;"2012-09-16";"2012-10-08";"s";79.9;4;"1964-12-25";10;1;15.18
480220;"2013-03-31";"2013-04-11";"M";29.9;4;"1962-08-03";10;0;5.68
71177;"2012-05-28";"2012-05-30";"l";59.9;4;"?";2;0;11.38
334621;"2013-01-12";"?";"XL";99.9;3;"1960-02-14";3;0;18.98
399226;"2013-02-22";"2013-02-25";"XXL";139;4;"?";2;1;26.41
337804;"2013-01-13";"2013-01-14";"S";64.9;4;"1963-12-09";10;0;12.33
185262;"2012-08-28";"2012-10-08";"xl";39.9;4;"1952-01-19";8;0;7.58
427696;"2013-03-05";"2013-03-07";"s";24.9;4;"?";2;1;4.73
291233;"2012-11-30";"2012-12-03";"XXL";49.9;4;"1966-10-07";15;1;9.48
235880;"2012-10-02";"2012-10-03";"xxl";39.9;4;"1963-03-24";10;1;7.58
322635;"2013-01-08";"2013-02-08";"L";29.95;4;"1967-11-19";8;1;5.69
365593;"2013-01-26";"2013-01-29";"L";34.9;4;"1964-06-10";10;0;6.63
68907;"2012-05-26";"2012-05-28";"xl";14.9;4;"1954-02-27";11;0;2.83
202191;"2012-09-12";"2012-11-13";"m";119.9;4;"1961-02-10";7;1;22.78
229675;"2012-09-26";"2012-09-27";"l";119.9;4;"1951-08-07";10;1;22.78
284057;"2012-11-19";"2012-11-19";"m";149.9;4;"1957-11-21";10;1;28.48
203902;"2012-09-13";"2012-09-17";"l";39.9;4;"?";2;1;7.58
477505;"2013-03-29";"2013-04-01";"M";99.95;4;"1950-02-09";2;0;18.99
369739;"2013-01-29";"2013-01-31";"XXL";79.9;4;"1949-08-23";12;1;15.18
86828;"2012-06-10";"?";"xl";39.9;4;"1960-11-23";7;0;7.58
52511;"2012-05-13";"2012-05-15";"m";59.9;4;"1971-04-24";7;1;11.38
367033;"2013-01-27";"2013-01-29";"XXL";99.9;4;"1974-04-18";1;0;18.98
55286;"2012-05-16";"2012-05-18";"xl";49.9;4;"1964-07-10";10;0;9.48
477367;"2013-03-29";"2013-04-01";"xxl";119.9;4;"1945-04-02";15;0;22.78
381949;"2013-02-08";"2013-02-12";"XL";79.9;4;"1965-12-15";7;1;15.18
203137;"2012-09-13";"2012-09-14";"s";49.9;4;"1957-07-04";11;1;9.48
135104;"2012-07-12";"2012-07-16";"l";49.9;4;"1967-12-13";4;1;9.48
458917;"2013-03-19";"?";"XXL";24.9;4;"1972-07-08";2;0;4.73
123341;"2012-07-02";"2012-07-03";"xxl";69.9;4;"1969-02-01";10;1;13.28
57496;"2012-05-17";"2012-05-22";"xxl";59.9;4;"1964-12-04";1;1;11.38
480721;"2013-03-31";"2013-06-06";"L";59.9;4;"1954-11-20";10;0;11.38
337745;"2013-01-13";"2013-01-14";"XXL";29.9;4;"?";1;1;5.68
184586;"2012-08-28";"2012-08-29";"m";99.9;4;"1984-06-05";8;1;18.98
69410;"2012-05-26";"2012-05-29";"m";24.9;4;"1965-06-08";2;1;4.73
464361;"2013-03-22";"2013-03-26";"XL";99.9;4;"1971-01-17";10;1;18.98
33813;"2012-04-26";"2012-05-01";"xl";19.9;4;"1949-01-19";10;1;3.78
307048;"2012-12-20";"2013-01-01";"XL";59.9;4;"1960-09-22";8;0;11.38
89770;"2012-06-13";"2012-06-22";"s";24.9;3;"1971-10-06";1;1;4.73
287433;"2012-11-24";"2012-11-27";"L";24.9;4;"1965-05-09";15;1;4.73
69607;"2012-05-26";"2012-05-29";"s";49.9;4;"1974-10-08";15;0;9.48
402011;"2013-02-24";"2013-02-27";"XL";49.9;4;"?";7;0;9.48
161214;"2012-08-09";"2012-08-10";"xl";49.9;4;"1955-03-29";11;1;9.48
239097;"2012-10-05";"2012-10-08";"l";24.9;4;"1959-08-18";11;0;4.73
87390;"2012-06-11";"2012-06-13";"l";59.9;4;"1965-09-14";5;1;11.38
262783;"2012-10-23";"2012-10-26";"xl";21.9;4;"1960-12-22";7;1;4.16
249547;"2012-10-15";"2012-10-16";"xxl";21.9;4;"1964-06-11";1;0;4.16
66979;"2012-05-24";"2012-05-28";"l";39.9;4;"1948-10-18";10;0;7.58
370984;"2013-01-30";"2013-01-31";"XL";59.9;4;"1953-11-23";10;0;11.38
5452;"2012-04-06";"2012-04-09";"l";21.9;4;"1961-09-03";2;1;4.16
82318;"2012-06-05";"2012-06-12";"xl";39.9;3;"1972-02-04";8;0;7.58
54770;"2012-05-15";"2012-05-17";"xl";54.9;4;"1957-08-17";1;0;10.43
